timestamp,gps_lat,gps_long,power_kwh,vibration_hz,temp_c,humidity_pct,reported_co2_ppm,label,Status Note
1672755300,34.0522,-118.2437,471.5,59.5,23.4,44.7,1275.0,0,Normal - Physics Aligned
1672756200,36.1627,-115.1398,433.4,53.7,21.8,32.8,404.0,1,Anomaly - Location Spoof
1672757100,34.0522,-118.2437,482.2,59.2,24.4,42.7,1297.0,0,Normal - Physics Aligned
1672758000,34.0522,-118.2437,445.8,54.3,26.2,40.2,1239.0,0,Normal - Physics Aligned
1672758900,34.0522,-118.2437,423.9,49.6,25.0,43.5,1208.0,0,Normal - Physics Aligned
1672759800,34.0522,-118.2437,439.0,53.8,24.7,43.6,1235.0,0,Normal - Physics Aligned
1672760700,34.0522,-118.2437,463.4,60.0,22.2,47.2,1273.0,0,Normal - Physics Aligned
1672761600,34.0522,-118.2437,446.1,54.1,26.4,41.1,1251.0,0,Normal - Physics Aligned
1672762500,34.0522,-118.2437,450.8,51.0,22.5,47.6,1246.0,0,Normal - Physics Aligned
1672763400,34.0522,-118.2437,410.5,52.9,27.7,44.1,401.0,1,Anomaly - Sensor Bagged
1672764300,36.1627,-115.1398,417.9,51.0,21.2,32.1,404.0,1,Anomaly - Location Spoof
1672765200,34.0522,-118.2437,477.4,58.3,22.3,47.9,1267.0,0,Normal - Physics Aligned
1672766100,34.0522,-118.2437,469.6,58.9,26.3,41.7,1292.0,0,Normal - Physics Aligned
1672767000,34.0522,-118.2437,486.8,61.8,26.4,40.0,1308.0,0,Normal - Physics Aligned
1672767900,34.0522,-118.2437,464.1,59.3,26.8,39.8,1272.0,0,Normal - Physics Aligned
1672768800,34.0522,-118.2437,482.2,57.7,28.1,35.9,1275.0,0,Normal - Physics Aligned
1672769700,34.0522,-118.2437,460.1,54.3,18.4,55.2,1260.0,0,Normal - Physics Aligned
1672770600,34.0522,-118.2437,425.1,50.9,20.4,52.4,1220.0,0,Normal - Physics Aligned
1672771500,34.0522,-118.2437,465.9,53.9,23.3,45.2,1248.0,0,Normal - Physics Aligned
1672772400,34.0522,-118.2437,445.6,53.5,24.5,44.8,1240.0,0,Normal - Physics Aligned
1672773300,34.0522,-118.2437,457.1,54.2,28.3,36.4,1258.0,0,Normal - Physics Aligned
1672774200,34.0522,-118.2437,464.6,53.0,25.5,40.2,1264.0,0,Normal - Physics Aligned
1672775100,34.0522,-118.2437,439.3,53.4,27.8,38.0,1248.0,0,Normal - Physics Aligned
1672776000,34.0522,-118.2437,467.8,56.4,23.2,46.2,1270.0,0,Normal - Physics Aligned
1672776900,34.0522,-118.2437,473.3,59.0,21.0,51.5,1285.0,0,Normal - Physics Aligned
1672777800,34.0522,-118.2437,460.8,53.7,20.8,50.5,1249.0,0,Normal - Physics Aligned
1672778700,34.0522,-118.2437,480.3,59.6,23.0,47.4,1288.0,0,Normal - Physics Aligned
1672779600,36.1627,-115.1398,468.0,58.3,21.6,29.8,398.0,1,Anomaly - Location Spoof
1672780500,34.0522,-118.2437,452.4,55.0,25.2,46.1,1291.0,0,Normal - Physics Aligned
1672781400,34.0522,-118.2437,462.6,59.5,27.9,38.0,1270.0,0,Normal - Physics Aligned
1672782300,34.0522,-118.2437,444.6,55.3,26.9,41.6,1263.0,0,Normal - Physics Aligned
1672783200,34.0522,-118.2437,422.0,50.7,23.4,47.4,1219.0,0,Normal - Physics Aligned
1672784100,34.0522,-118.2437,432.5,51.4,22.6,48.2,1220.0,0,Normal - Physics Aligned
1672785000,34.0522,-118.2437,479.7,58.7,21.9,48.4,1297.0,0,Normal - Physics Aligned
1672785900,36.1627,-115.1398,437.4,53.3,21.3,27.3,409.0,1,Anomaly - Location Spoof
1672786800,34.0522,-118.2437,448.9,53.7,25.1,47.0,416.0,1,Anomaly - Sensor Bagged
1672787700,34.0522,-118.2437,471.4,56.3,25.5,41.6,1282.0,0,Normal - Physics Aligned
1672788600,34.0522,-118.2437,476.5,61.1,22.8,47.8,1303.0,0,Normal - Physics Aligned
1672789500,34.0522,-118.2437,428.7,49.3,26.2,39.2,1195.0,0,Normal - Physics Aligned
1672790400,34.0522,-118.2437,420.6,52.5,23.8,45.5,1207.0,0,Normal - Physics Aligned
1672791300,34.0522,-118.2437,446.3,56.8,26.9,38.9,1247.0,0,Normal - Physics Aligned
1672792200,34.0522,-118.2437,435.1,54.2,23.0,46.6,1230.0,0,Normal - Physics Aligned
1672793100,36.1627,-115.1398,454.9,55.6,21.1,30.7,399.0,1,Anomaly - Location Spoof
1672794000,34.0522,-118.2437,464.4,57.2,27.6,38.7,1269.0,0,Normal - Physics Aligned
1672794900,34.0522,-118.2437,466.9,56.8,24.3,47.6,1286.0,0,Normal - Physics Aligned
1672795800,34.0522,-118.2437,466.6,54.2,24.8,43.1,1271.0,0,Normal - Physics Aligned
1672796700,34.0522,-118.2437,465.1,59.1,26.4,40.8,1293.0,0,Normal - Physics Aligned
1672797600,36.1627,-115.1398,456.5,59.1,20.1,28.5,406.0,1,Anomaly - Location Spoof
1672798500,34.0522,-118.2437,437.8,52.2,26.3,41.2,1226.0,0,Normal - Physics Aligned
1672799400,36.1627,-115.1398,459.6,56.2,20.6,29.1,405.0,1,Anomaly - Location Spoof
1672800300,34.0522,-118.2437,444.7,55.3,22.1,48.3,1236.0,0,Normal - Physics Aligned
1672801200,34.0522,-118.2437,458.3,55.8,24.4,42.9,1263.0,0,Normal - Physics Aligned
1672802100,34.0522,-118.2437,477.6,57.9,23.0,48.7,1304.0,0,Normal - Physics Aligned
1672803000,34.0522,-118.2437,466.0,59.4,23.5,46.3,1275.0,0,Normal - Physics Aligned
1672803900,34.0522,-118.2437,467.5,54.9,20.3,50.9,1266.0,0,Normal - Physics Aligned
1672804800,34.0522,-118.2437,439.3,54.4,25.9,40.4,1227.0,0,Normal - Physics Aligned
1672805700,34.0522,-118.2437,490.4,60.4,21.3,50.5,1303.0,0,Normal - Physics Aligned
1672806600,34.0522,-118.2437,454.8,51.5,21.3,49.5,1262.0,0,Normal - Physics Aligned
1672807500,36.1627,-115.1398,433.5,51.9,21.0,29.5,407.0,1,Anomaly - Location Spoof
1672808400,34.0522,-118.2437,428.2,53.6,20.3,53.6,1228.0,0,Normal - Physics Aligned
1672809300,34.0522,-118.2437,462.5,57.2,26.7,41.6,1272.0,0,Normal - Physics Aligned
1672810200,34.0522,-118.2437,445.2,53.8,24.1,43.2,1235.0,0,Normal - Physics Aligned
1672811100,34.0522,-118.2437,461.5,56.0,25.7,40.8,1242.0,0,Normal - Physics Aligned
1672812000,34.0522,-118.2437,448.7,55.8,24.0,44.0,1253.0,0,Normal - Physics Aligned
1672812900,34.0522,-118.2437,438.8,53.3,23.1,47.0,1228.0,0,Normal - Physics Aligned
1672813800,34.0522,-118.2437,458.2,56.7,23.0,46.5,1262.0,0,Normal - Physics Aligned
1672814700,34.0522,-118.2437,456.7,54.8,23.1,47.4,1251.0,0,Normal - Physics Aligned
1672815600,34.0522,-118.2437,447.9,55.0,24.9,44.5,1264.0,0,Normal - Physics Aligned
1672816500,34.0522,-118.2437,453.7,57.8,21.1,52.9,1283.0,0,Normal - Physics Aligned
1672817400,34.0522,-118.2437,460.4,54.7,26.7,40.3,406.0,1,Anomaly - Sensor Bagged
1672818300,34.0522,-118.2437,430.4,56.2,26.2,39.1,1218.0,0,Normal - Physics Aligned
1672819200,34.0522,-118.2437,452.0,53.0,19.8,52.3,1240.0,0,Normal - Physics Aligned
1672820100,34.0522,-118.2437,494.8,57.2,23.8,44.3,1293.0,0,Normal - Physics Aligned
1672821000,34.0522,-118.2437,468.1,57.1,22.1,50.0,1278.0,0,Normal - Physics Aligned
1672821900,34.0522,-118.2437,483.8,59.1,24.1,43.1,1281.0,0,Normal - Physics Aligned
1672822800,36.1627,-115.1398,460.9,57.4,20.3,26.1,399.0,1,Anomaly - Location Spoof
1672823700,34.0522,-118.2437,426.1,53.4,24.9,43.2,1210.0,0,Normal - Physics Aligned
1672824600,34.0522,-118.2437,445.0,53.3,20.7,48.6,1218.0,0,Normal - Physics Aligned
1672825500,34.0522,-118.2437,483.7,61.4,27.5,39.4,1313.0,0,Normal - Physics Aligned
1672826400,34.0522,-118.2437,452.9,59.3,24.9,44.9,1285.0,0,Normal - Physics Aligned
1672827300,34.0522,-118.2437,422.6,53.5,22.5,49.6,1218.0,0,Normal - Physics Aligned
1672828200,34.0522,-118.2437,436.6,56.4,21.3,50.4,1234.0,0,Normal - Physics Aligned
1672829100,34.0522,-118.2437,457.2,59.0,25.3,42.1,1259.0,0,Normal - Physics Aligned
1672830000,34.0522,-118.2437,415.5,46.1,24.1,43.2,401.0,1,Anomaly - Sensor Bagged
1672830900,34.0522,-118.2437,427.4,50.0,23.5,44.6,1196.0,0,Normal - Physics Aligned
1672831800,34.0522,-118.2437,434.4,53.9,27.7,39.9,1249.0,0,Normal - Physics Aligned
1672832700,34.0522,-118.2437,428.3,52.4,24.1,47.0,1238.0,0,Normal - Physics Aligned
1672833600,34.0522,-118.2437,424.7,49.3,23.6,44.3,1199.0,0,Normal - Physics Aligned
1672834500,34.0522,-118.2437,444.7,52.3,21.0,51.3,1242.0,0,Normal - Physics Aligned
1672835400,34.0522,-118.2437,438.4,56.5,21.4,51.9,1253.0,0,Normal - Physics Aligned
1672836300,34.0522,-118.2437,436.9,54.1,26.6,41.0,1245.0,0,Normal - Physics Aligned
1672837200,34.0522,-118.2437,443.5,55.0,24.8,42.5,1227.0,0,Normal - Physics Aligned
1672838100,34.0522,-118.2437,480.9,59.6,23.9,46.4,1303.0,0,Normal - Physics Aligned
1672839000,34.0522,-118.2437,480.1,58.3,25.1,43.7,1298.0,0,Normal - Physics Aligned
1672839900,34.0522,-118.2437,457.0,51.9,26.6,38.5,1251.0,0,Normal - Physics Aligned
1672840800,34.0522,-118.2437,447.4,57.2,25.7,41.9,1263.0,0,Normal - Physics Aligned
1672841700,34.0522,-118.2437,446.9,53.3,25.7,41.0,1228.0,0,Normal - Physics Aligned
1672842600,34.0522,-118.2437,445.3,50.0,20.5,53.3,1241.0,0,Normal - Physics Aligned
1672843500,36.1627,-115.1398,424.6,51.1,21.0,34.9,403.0,1,Anomaly - Location Spoof
1672844400,34.0522,-118.2437,483.3,61.3,21.4,49.6,1302.0,0,Normal - Physics Aligned
1672845300,34.0522,-118.2437,484.5,60.2,23.2,48.8,1329.0,0,Normal - Physics Aligned
1672846200,34.0522,-118.2437,470.8,57.7,26.3,43.0,1294.0,0,Normal - Physics Aligned
1672847100,34.0522,-118.2437,448.2,53.5,22.9,46.1,1222.0,0,Normal - Physics Aligned
1672848000,34.0522,-118.2437,451.7,53.9,30.1,32.0,1242.0,0,Normal - Physics Aligned
1672848900,34.0522,-118.2437,417.1,51.8,24.2,45.6,1211.0,0,Normal - Physics Aligned
1672849800,34.0522,-118.2437,434.3,52.8,19.7,51.1,1218.0,0,Normal - Physics Aligned
1672850700,34.0522,-118.2437,479.0,55.7,27.3,41.0,1295.0,0,Normal - Physics Aligned
1672851600,34.0522,-118.2437,446.3,57.4,24.0,45.7,1256.0,0,Normal - Physics Aligned
1672852500,34.0522,-118.2437,438.6,55.4,26.1,48.2,415.0,1,Anomaly - Sensor Bagged
1672853400,34.0522,-118.2437,437.5,51.9,25.9,39.5,1205.0,0,Normal - Physics Aligned
1672854300,36.1627,-115.1398,436.9,57.5,20.9,30.8,401.0,1,Anomaly - Location Spoof
1672855200,34.0522,-118.2437,471.5,60.2,28.1,35.1,1269.0,0,Normal - Physics Aligned
1672856100,34.0522,-118.2437,452.5,55.2,19.6,53.5,1256.0,0,Normal - Physics Aligned
1672857000,34.0522,-118.2437,444.2,54.9,20.8,50.5,1233.0,0,Normal - Physics Aligned
1672857900,34.0522,-118.2437,453.8,55.4,21.6,50.0,1262.0,0,Normal - Physics Aligned
1672858800,34.0522,-118.2437,446.9,55.9,27.4,43.8,412.0,1,Anomaly - Sensor Bagged
1672859700,34.0522,-118.2437,436.8,53.3,18.4,57.3,1243.0,0,Normal - Physics Aligned
1672860600,34.0522,-118.2437,478.5,58.1,24.6,45.7,1291.0,0,Normal - Physics Aligned
1672861500,34.0522,-118.2437,438.5,55.9,24.2,43.9,1228.0,0,Normal - Physics Aligned
1672862400,34.0522,-118.2437,442.7,53.4,23.9,45.9,1239.0,0,Normal - Physics Aligned
1672863300,34.0522,-118.2437,437.6,52.4,28.9,43.0,411.0,1,Anomaly - Sensor Bagged
1672864200,34.0522,-118.2437,464.8,57.2,26.5,42.8,1291.0,0,Normal - Physics Aligned
1672865100,34.0522,-118.2437,467.5,58.1,24.0,44.6,1270.0,0,Normal - Physics Aligned
1672866000,34.0522,-118.2437,474.7,58.3,27.4,41.2,1294.0,0,Normal - Physics Aligned
1672866900,34.0522,-118.2437,442.3,54.0,25.5,44.0,1251.0,0,Normal - Physics Aligned
1672867800,34.0522,-118.2437,430.8,52.2,21.9,48.7,1218.0,0,Normal - Physics Aligned
1672868700,34.0522,-118.2437,460.7,57.6,24.1,44.8,1270.0,0,Normal - Physics Aligned
1672869600,34.0522,-118.2437,450.0,54.1,24.9,42.9,1249.0,0,Normal - Physics Aligned
1672870500,34.0522,-118.2437,451.9,54.7,25.9,43.1,1261.0,0,Normal - Physics Aligned
1672871400,34.0522,-118.2437,435.1,53.2,19.7,55.0,1248.0,0,Normal - Physics Aligned
1672872300,34.0522,-118.2437,446.6,58.5,26.8,41.0,1270.0,0,Normal - Physics Aligned
1672873200,34.0522,-118.2437,427.9,47.6,21.5,51.3,1205.0,0,Normal - Physics Aligned
1672874100,34.0522,-118.2437,455.9,58.2,25.0,45.1,1272.0,0,Normal - Physics Aligned
1672875000,34.0522,-118.2437,443.3,54.5,24.8,44.1,1236.0,0,Normal - Physics Aligned
1672875900,34.0522,-118.2437,482.7,57.6,25.5,42.7,1293.0,0,Normal - Physics Aligned
1672876800,34.0522,-118.2437,436.9,56.0,25.6,42.9,1235.0,0,Normal - Physics Aligned
1672877700,34.0522,-118.2437,446.5,52.8,24.6,44.4,1250.0,0,Normal - Physics Aligned
1672878600,34.0522,-118.2437,436.2,53.8,24.2,44.3,1242.0,0,Normal - Physics Aligned
1672879500,34.0522,-118.2437,452.0,56.4,25.2,44.3,1262.0,0,Normal - Physics Aligned
1672880400,34.0522,-118.2437,454.6,56.9,22.5,48.3,1264.0,0,Normal - Physics Aligned
1672881300,34.0522,-118.2437,424.9,50.4,26.5,41.6,1214.0,0,Normal - Physics Aligned
1672882200,34.0522,-118.2437,482.7,55.7,25.6,40.5,1282.0,0,Normal - Physics Aligned
1672883100,34.0522,-118.2437,433.7,53.8,25.4,43.1,1236.0,0,Normal - Physics Aligned
1672884000,34.0522,-118.2437,450.9,56.1,22.4,46.9,1230.0,0,Normal - Physics Aligned
1672884900,34.0522,-118.2437,453.4,52.6,21.3,50.5,1253.0,0,Normal - Physics Aligned
1672885800,34.0522,-118.2437,490.0,59.6,25.2,44.4,1313.0,0,Normal - Physics Aligned
1672886700,34.0522,-118.2437,459.3,55.8,24.8,47.5,405.0,1,Anomaly - Sensor Bagged
1672887600,34.0522,-118.2437,404.8,50.4,22.1,48.9,1195.0,0,Normal - Physics Aligned
1672888500,34.0522,-118.2437,469.7,55.3,28.5,37.7,1280.0,0,Normal - Physics Aligned
1672889400,34.0522,-118.2437,444.6,54.8,24.1,42.1,1231.0,0,Normal - Physics Aligned
1672890300,34.0522,-118.2437,486.8,58.9,22.9,45.8,1276.0,0,Normal - Physics Aligned
1672891200,34.0522,-118.2437,477.9,59.3,23.0,47.6,1294.0,0,Normal - Physics Aligned
1672892100,34.0522,-118.2437,441.7,55.5,26.6,40.0,1254.0,0,Normal - Physics Aligned
1672893000,34.0522,-118.2437,468.8,59.2,25.5,43.1,1288.0,0,Normal - Physics Aligned
1672893900,36.1627,-115.1398,443.7,56.6,21.1,31.9,409.0,1,Anomaly - Location Spoof
1672894800,34.0522,-118.2437,427.6,51.6,24.8,44.4,1227.0,0,Normal - Physics Aligned
1672895700,34.0522,-118.2437,440.4,55.1,23.5,43.7,1218.0,0,Normal - Physics Aligned
1672896600,36.1627,-115.1398,459.0,56.0,21.1,29.4,399.0,1,Anomaly - Location Spoof
1672897500,34.0522,-118.2437,448.4,58.2,24.8,43.8,1260.0,0,Normal - Physics Aligned
1672898400,34.0522,-118.2437,448.3,53.5,24.1,43.5,1243.0,0,Normal - Physics Aligned
1672899300,34.0522,-118.2437,435.4,52.2,24.6,46.1,403.0,1,Anomaly - Sensor Bagged
1672900200,34.0522,-118.2437,432.0,52.9,23.7,43.8,1219.0,0,Normal - Physics Aligned
1672901100,34.0522,-118.2437,437.9,51.8,24.6,43.9,1237.0,0,Normal - Physics Aligned
1672902000,34.0522,-118.2437,472.0,57.1,24.3,45.5,1276.0,0,Normal - Physics Aligned
1672902900,34.0522,-118.2437,455.8,53.0,19.3,53.7,1253.0,0,Normal - Physics Aligned
1672903800,34.0522,-118.2437,425.9,50.6,22.2,48.8,1214.0,0,Normal - Physics Aligned
1672904700,34.0522,-118.2437,491.0,62.5,24.5,44.1,1323.0,0,Normal - Physics Aligned
1672905600,34.0522,-118.2437,460.8,59.3,22.8,48.5,1296.0,0,Normal - Physics Aligned
1672906500,34.0522,-118.2437,465.8,57.3,23.3,48.0,1269.0,0,Normal - Physics Aligned
1672907400,34.0522,-118.2437,432.5,52.5,24.4,44.5,1230.0,0,Normal - Physics Aligned
1672908300,34.0522,-118.2437,418.5,51.9,23.9,46.3,1201.0,0,Normal - Physics Aligned
1672909200,34.0522,-118.2437,441.2,53.0,21.4,50.7,1243.0,0,Normal - Physics Aligned
1672910100,34.0522,-118.2437,440.2,53.2,24.2,42.9,1212.0,0,Normal - Physics Aligned
1672911000,34.0522,-118.2437,497.4,63.6,23.4,46.0,1325.0,0,Normal - Physics Aligned
1672911900,34.0522,-118.2437,475.5,59.9,25.9,41.3,1292.0,0,Normal - Physics Aligned
1672912800,34.0522,-118.2437,423.8,47.7,22.2,47.5,1186.0,0,Normal - Physics Aligned
1672913700,34.0522,-118.2437,480.9,56.7,24.7,48.6,410.0,1,Anomaly - Sensor Bagged
1672914600,34.0522,-118.2437,465.2,58.6,24.0,44.7,1277.0,0,Normal - Physics Aligned
1672915500,34.0522,-118.2437,442.9,52.2,21.8,49.9,1240.0,0,Normal - Physics Aligned
1672916400,34.0522,-118.2437,428.8,51.6,26.5,41.4,1224.0,0,Normal - Physics Aligned
1672917300,34.0522,-118.2437,489.5,62.3,24.6,44.6,1318.0,0,Normal - Physics Aligned
1672918200,34.0522,-118.2437,422.7,52.1,24.0,47.2,410.0,1,Anomaly - Sensor Bagged
1672919100,34.0522,-118.2437,488.8,59.2,24.9,44.3,1305.0,0,Normal - Physics Aligned
1672920000,36.1627,-115.1398,419.5,50.7,21.9,28.4,409.0,1,Anomaly - Location Spoof
1672920900,34.0522,-118.2437,502.1,62.5,20.7,49.8,1310.0,0,Normal - Physics Aligned
1672921800,34.0522,-118.2437,428.2,51.2,26.2,40.0,1217.0,0,Normal - Physics Aligned
1672922700,34.0522,-118.2437,452.2,54.3,23.8,46.3,1265.0,0,Normal - Physics Aligned
1672923600,34.0522,-118.2437,463.9,53.7,25.2,40.0,1239.0,0,Normal - Physics Aligned
1672924500,34.0522,-118.2437,434.2,53.6,19.5,55.9,1258.0,0,Normal - Physics Aligned
1672925400,34.0522,-118.2437,461.1,57.7,19.2,53.4,1251.0,0,Normal - Physics Aligned
1672926300,34.0522,-118.2437,473.7,60.8,27.2,39.8,1293.0,0,Normal - Physics Aligned
1672927200,34.0522,-118.2437,442.7,51.7,22.0,48.2,1233.0,0,Normal - Physics Aligned
1672928100,34.0522,-118.2437,451.0,54.1,21.9,49.6,1265.0,0,Normal - Physics Aligned
1672929000,34.0522,-118.2437,463.2,58.1,23.1,47.5,1257.0,0,Normal - Physics Aligned
1672929900,34.0522,-118.2437,461.1,57.6,26.6,40.5,1274.0,0,Normal - Physics Aligned
1672930800,34.0522,-118.2437,451.8,53.4,26.3,40.9,1255.0,0,Normal - Physics Aligned
1672931700,34.0522,-118.2437,438.5,53.4,23.4,45.9,400.0,1,Anomaly - Sensor Bagged
1672932600,34.0522,-118.2437,421.7,51.7,20.7,45.7,413.0,1,Anomaly - Sensor Bagged
1672933500,34.0522,-118.2437,443.7,58.6,25.9,47.3,394.0,1,Anomaly - Sensor Bagged
1672934400,34.0522,-118.2437,429.1,51.0,26.7,39.7,1217.0,0,Normal - Physics Aligned
1672935300,34.0522,-118.2437,440.9,56.8,27.1,39.3,1238.0,0,Normal - Physics Aligned
1672936200,34.0522,-118.2437,451.5,55.7,20.7,50.2,1250.0,0,Normal - Physics Aligned
1672937100,34.0522,-118.2437,443.8,52.8,22.1,48.4,1245.0,0,Normal - Physics Aligned
1672938000,34.0522,-118.2437,414.5,54.3,27.7,40.9,1235.0,0,Normal - Physics Aligned
1672938900,34.0522,-118.2437,451.5,54.2,21.9,50.8,1260.0,0,Normal - Physics Aligned
1672939800,34.0522,-118.2437,455.0,54.9,22.8,48.5,1264.0,0,Normal - Physics Aligned
1672940700,34.0522,-118.2437,455.0,53.5,23.1,46.7,1252.0,0,Normal - Physics Aligned
1672941600,34.0522,-118.2437,432.6,54.5,26.6,39.0,1223.0,0,Normal - Physics Aligned
1672942500,34.0522,-118.2437,473.8,56.5,19.6,54.3,1275.0,0,Normal - Physics Aligned
1672943400,34.0522,-118.2437,467.2,56.8,23.6,47.4,1288.0,0,Normal - Physics Aligned
1672944300,34.0522,-118.2437,438.0,54.1,24.2,45.5,1259.0,0,Normal - Physics Aligned
1672945200,34.0522,-118.2437,431.7,50.4,21.2,51.7,1233.0,0,Normal - Physics Aligned
1672946100,34.0522,-118.2437,494.1,60.6,23.4,46.0,1317.0,0,Normal - Physics Aligned
1672947000,34.0522,-118.2437,433.5,50.3,27.9,36.3,1213.0,0,Normal - Physics Aligned
1672947900,36.1627,-115.1398,502.1,59.7,20.9,28.3,412.0,1,Anomaly - Location Spoof
1672948800,34.0522,-118.2437,440.4,57.3,25.8,41.8,1239.0,0,Normal - Physics Aligned
1672949700,34.0522,-118.2437,441.6,54.1,23.6,43.2,1219.0,0,Normal - Physics Aligned
1672950600,34.0522,-118.2437,456.5,53.6,17.2,55.7,1232.0,0,Normal - Physics Aligned
1672951500,34.0522,-118.2437,418.2,51.8,21.1,51.4,1209.0,0,Normal - Physics Aligned
1672952400,34.0522,-118.2437,476.6,55.9,22.9,48.0,1278.0,0,Normal - Physics Aligned
1672953300,34.0522,-118.2437,457.1,57.9,24.5,43.7,1269.0,0,Normal - Physics Aligned
1672954200,34.0522,-118.2437,444.4,56.5,24.6,43.2,1245.0,0,Normal - Physics Aligned
1672955100,34.0522,-118.2437,439.4,56.4,23.4,46.1,1253.0,0,Normal - Physics Aligned
1672956000,34.0522,-118.2437,425.8,50.0,24.4,43.1,1211.0,0,Normal - Physics Aligned
1672956900,34.0522,-118.2437,460.3,54.9,26.1,39.2,1249.0,0,Normal - Physics Aligned
1672957800,34.0522,-118.2437,451.1,54.8,24.6,43.9,1247.0,0,Normal - Physics Aligned
1672958700,34.0522,-118.2437,456.2,54.3,25.2,41.0,1241.0,0,Normal - Physics Aligned
1672959600,34.0522,-118.2437,406.9,47.9,22.6,48.8,1186.0,0,Normal - Physics Aligned
1672960500,34.0522,-118.2437,424.7,54.6,21.3,50.2,1219.0,0,Normal - Physics Aligned
1672961400,34.0522,-118.2437,447.2,54.7,24.9,42.7,1243.0,0,Normal - Physics Aligned
1672962300,34.0522,-118.2437,415.4,50.4,23.5,44.4,1183.0,0,Normal - Physics Aligned
1672963200,34.0522,-118.2437,452.5,55.5,20.7,50.9,1247.0,0,Normal - Physics Aligned
1672964100,36.1627,-115.1398,464.7,55.1,20.7,33.6,403.0,1,Anomaly - Location Spoof
1672965000,34.0522,-118.2437,461.0,54.3,22.7,47.7,1266.0,0,Normal - Physics Aligned
1672965900,34.0522,-118.2437,444.8,53.3,27.1,40.2,1247.0,0,Normal - Physics Aligned
1672966800,34.0522,-118.2437,438.9,53.1,21.7,51.4,1238.0,0,Normal - Physics Aligned
1672967700,34.0522,-118.2437,441.4,58.4,22.8,47.6,1248.0,0,Normal - Physics Aligned
1672968600,34.0522,-118.2437,446.1,55.0,30.0,34.7,1257.0,0,Normal - Physics Aligned
1672969500,34.0522,-118.2437,429.1,49.4,26.1,39.7,1206.0,0,Normal - Physics Aligned
1672970400,34.0522,-118.2437,420.7,51.2,26.9,40.5,1208.0,0,Normal - Physics Aligned
1672971300,34.0522,-118.2437,461.3,57.8,22.7,46.9,1271.0,0,Normal - Physics Aligned
1672972200,34.0522,-118.2437,457.1,56.7,24.9,43.5,1255.0,0,Normal - Physics Aligned
1672973100,34.0522,-118.2437,435.2,54.7,25.0,42.2,1226.0,0,Normal - Physics Aligned
1672974000,34.0522,-118.2437,455.0,53.6,21.8,48.7,1263.0,0,Normal - Physics Aligned
1672974900,34.0522,-118.2437,444.4,54.3,25.0,42.5,1240.0,0,Normal - Physics Aligned
1672975800,34.0522,-118.2437,435.2,56.0,24.7,43.8,1233.0,0,Normal - Physics Aligned
1672976700,34.0522,-118.2437,442.0,52.9,24.8,44.1,1236.0,0,Normal - Physics Aligned
1672977600,34.0522,-118.2437,448.7,55.9,22.5,48.0,1254.0,0,Normal - Physics Aligned
1672978500,36.1627,-115.1398,490.1,58.4,21.3,26.2,413.0,1,Anomaly - Location Spoof
1672979400,34.0522,-118.2437,432.6,53.5,23.7,45.8,1232.0,0,Normal - Physics Aligned
1672980300,34.0522,-118.2437,420.6,51.1,19.7,50.3,1188.0,0,Normal - Physics Aligned
1672981200,34.0522,-118.2437,463.9,55.9,22.6,47.1,1268.0,0,Normal - Physics Aligned
1672982100,34.0522,-118.2437,432.3,52.5,22.3,50.3,1238.0,0,Normal - Physics Aligned
1672983000,34.0522,-118.2437,462.4,54.1,26.4,38.1,1238.0,0,Normal - Physics Aligned
1672983900,34.0522,-118.2437,415.2,50.7,22.5,47.0,1199.0,0,Normal - Physics Aligned
1672984800,34.0522,-118.2437,454.2,53.8,26.2,42.0,415.0,1,Anomaly - Sensor Bagged
1672985700,34.0522,-118.2437,450.8,54.2,23.8,42.5,1227.0,0,Normal - Physics Aligned
1672986600,34.0522,-118.2437,457.1,57.7,21.8,48.3,1279.0,0,Normal - Physics Aligned
1672987500,36.1627,-115.1398,504.4,58.5,21.7,30.3,406.0,1,Anomaly - Location Spoof
1672988400,34.0522,-118.2437,382.8,48.4,24.4,44.3,1161.0,0,Normal - Physics Aligned
1672989300,34.0522,-118.2437,447.5,54.9,25.5,44.5,1270.0,0,Normal - Physics Aligned
1672990200,34.0522,-118.2437,458.8,58.0,25.2,43.0,1284.0,0,Normal - Physics Aligned
1672991100,34.0522,-118.2437,432.5,51.2,24.2,44.9,1227.0,0,Normal - Physics Aligned
1672992000,34.0522,-118.2437,448.3,55.7,21.9,48.0,1250.0,0,Normal - Physics Aligned
1672992900,34.0522,-118.2437,446.0,53.4,25.3,42.2,1240.0,0,Normal - Physics Aligned
